timestamp,inlet_t_c,inlet_p_barg,discharge_p_barg,discharge_t_c,flow_mbar,flow_m3ph,power_kW,valve_position_pct,speed_rpm,surge_line,surge_value,surge_speed_rpm
8/17/2015 6:30,30.41863823,8.086495399,26.16596603,113.6951752,128.581192,5402.435547,5239.099121,0,3600,500,100,900
8/17/2015 6:41,30.50397301,7.909739971,25.97284889,113.6906281,127.061615,5381.463379,5264.894043,0.080585256,3600,500,100,900
8/17/2015 6:51,29.86222458,7.785270214,25.67609978,113.4759293,125.5552902,5382.197754,5255.751465,0.021307493,3600,500,100,900
8/17/2015 7:01,29.64168167,7.718424797,25.58745193,113.4011002,124.2442703,5384.606934,5182.890137,0.026810257,3600,500,100,900
8/17/2015 7:12,29.68942833,7.868916988,25.69235611,113.3552856,125.0302734,5384.351074,5143.76416,0.18012917,3600,500,100,900
8/17/2015 7:22,29.48426819,7.799999714,25.57250595,113.3141022,123.1279755,5352.605957,5198.619629,0.011420743,3600,500,100,900
8/17/2015 7:32,29.94195938,7.846216679,25.63343048,113.5447998,122.9670715,5346.075684,5146.609375,0.040168963,3600,500,100,900
8/17/2015 7:43,30.04247093,7.780674934,25.6606617,113.6209183,123.8592682,5361.185547,5153.367188,0.08353173,3600,500,100,900
8/17/2015 7:53,30.06788445,7.743489265,25.62194824,113.6420364,126.0555038,5396.34082,5157.148438,0.073136427,3600,500,100,900
8/17/2015 8:03,29.92051697,7.70630312,25.54118729,113.6044006,124.3684082,5376.904785,5176.539063,0.052265007,3600,500,100,900
8/17/2015 8:14,30.20147896,7.799999714,25.69085503,113.7468109,124.8672867,5385.811035,5154.14209,0.026088152,3600,500,100,900
8/17/2015 8:24,29.71162033,7.71285677,25.51879501,113.3191605,124.1875,5368.6875,5147.902832,0.026807636,3600,500,100,900
8/17/2015 8:34,29.9120388,7.712753773,25.61850739,113.5976563,124.3126068,5383.10791,5169.343262,0.107179418,3600,500,100,900
